city,category,ipc,year,month
Cali,Bebidas Alcohólicas Y Tabaco,1.19,2024,4
Otras Areas Urbanas,Bebidas Alcohólicas Y Tabaco,0.52,2024,4
Medellín,Prendas De Vestir Y Calzado,-0.21,2024,4
Barranquilla,Prendas De Vestir Y Calzado,0.13,2024,4
"Bogotá, D.C.",Prendas De Vestir Y Calzado,-0.01,2024,4
Cartagena De Indias,Prendas De Vestir Y Calzado,0.47,2024,4
Tunja,Prendas De Vestir Y Calzado,0.29,2024,4
Manizales,Prendas De Vestir Y Calzado,0.58,2024,4
Florencia,Prendas De Vestir Y Calzado,0.67,2024,4
Popayán,Prendas De Vestir Y Calzado,0.05,2024,4
Valledupar,Prendas De Vestir Y Calzado,1.29,2024,4
Montería,Prendas De Vestir Y Calzado,0.87,2024,4
Neiva,Prendas De Vestir Y Calzado,0.23,2024,4
Riohacha,Prendas De Vestir Y Calzado,0.28,2024,4
Santa Marta,Prendas De Vestir Y Calzado,0.0,2024,4
Villavicencio,Prendas De Vestir Y Calzado,0.12,2024,4
Pasto,Prendas De Vestir Y Calzado,0.07,2024,4
Cúcuta,Prendas De Vestir Y Calzado,0.17,2024,4
Armenia,Prendas De Vestir Y Calzado,0.08,2024,4
Pereira,Prendas De Vestir Y Calzado,0.24,2024,4
Bucaramanga,Prendas De Vestir Y Calzado,0.08,2024,4
Sincelejo,Prendas De Vestir Y Calzado,0.31,2024,4
Ibagué,Prendas De Vestir Y Calzado,-0.41,2024,4
Cali,Prendas De Vestir Y Calzado,0.19,2024,4
Otras Areas Urbanas,Prendas De Vestir Y Calzado,0.12,2024,4
Medellín,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.29,2024,4
Barranquilla,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.13,2024,4
"Bogotá, D.C.","Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.35,2024,4
Cartagena De Indias,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.83,2024,4
Tunja,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.39,2024,4
Manizales,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",-0.15,2024,4
Florencia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.38,2024,4
Popayán,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.13,2024,4
Valledupar,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.67,2024,4
Montería,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.7,2024,4
Neiva,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.02,2024,4
Riohacha,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.99,2024,4
Santa Marta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.13,2024,4
Villavicencio,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.61,2024,4
Pasto,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.16,2024,4
Cúcuta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.73,2024,4
Armenia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.86,2024,4
Pereira,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.06,2024,4
Bucaramanga,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.08,2024,4
Sincelejo,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.82,2024,4
Ibagué,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.33,2024,4
Cali,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.77,2024,4
Otras Areas Urbanas,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.74,2024,4
Medellín,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.63,2024,4
Barranquilla,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.17,2024,4
"Bogotá, D.C.","Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.45,2024,4
Cartagena De Indias,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.35,2024,4
Tunja,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.06,2024,4
Manizales,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.8,2024,4
Florencia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.06,2024,4
Popayán,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.37,2024,4
Valledupar,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.38,2024,4
Montería,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.6,2024,4
Neiva,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.45,2024,4
Riohacha,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.06,2024,4
Santa Marta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.06,2024,4
Villavicencio,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.04,2024,4
Pasto,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.35,2024,4
Cúcuta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.53,2024,4
Armenia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.28,2024,4
Pereira,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.51,2024,4
Bucaramanga,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.35,2024,4
Sincelejo,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.07,2024,4
Ibagué,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.01,2024,4
Cali,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.04,2024,4
Otras Areas Urbanas,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.4,2024,4
Medellín,Salud,-0.08,2024,4
Barranquilla,Salud,1.63,2024,4
"Bogotá, D.C.",Salud,0.35,2024,4
Cartagena De Indias,Salud,1.03,2024,4
Tunja,Salud,0.56,2024,4
Manizales,Salud,0.08,2024,4
Florencia,Salud,0.57,2024,4
Popayán,Salud,-0.94,2024,4
Valledupar,Salud,0.95,2024,4
Montería,Salud,0.19,2024,4
Neiva,Salud,-0.91,2024,4
Riohacha,Salud,1.02,2024,4
Santa Marta,Salud,0.72,2024,4
Villavicencio,Salud,0.58,2024,4
Pasto,Salud,0.33,2024,4
Cúcuta,Salud,1.82,2024,4
Armenia,Salud,-0.01,2024,4
Pereira,Salud,0.52,2024,4
Bucaramanga,Salud,0.69,2024,4
Sincelejo,Salud,1.14,2024,4
Ibagué,Salud,0.19,2024,4
Cali,Salud,0.45,2024,4
Otras Areas Urbanas,Salud,0.4,2024,4
Medellín,Transporte,-0.01,2024,4
Barranquilla,Transporte,0.05,2024,4
"Bogotá, D.C.",Transporte,0.07,2024,4
Cartagena De Indias,Transporte,0.99,2024,4
Tunja,Transporte,0.21,2024,4
Manizales,Transporte,0.02,2024,4
Florencia,Transporte,0.46,2024,4
Popayán,Transporte,-0.18,2024,4
Valledupar,Transporte,0.23,2024,4
Montería,Transporte,-0.02,2024,4
Neiva,Transporte,0.11,2024,4
Riohacha,Transporte,3.15,2024,4
Santa Marta,Transporte,0.04,2024,4
Villavicencio,Transporte,-0.02,2024,4
Pasto,Transporte,-0.05,2024,4
Cúcuta,Transporte,-0.05,2024,4
Armenia,Transporte,0.11,2024,4
Pereira,Transporte,0.1,2024,4
Bucaramanga,Transporte,-0.04,2024,4
Sincelejo,Transporte,1.27,2024,4
Ibagué,Transporte,0.19,2024,4
Cali,Transporte,0.02,2024,4
Otras Areas Urbanas,Transporte,0.12,2024,4
Medellín,Información Y Comunicación,-0.14,2024,4
Barranquilla,Información Y Comunicación,-0.23,2024,4
"Bogotá, D.C.",Información Y Comunicación,0.02,2024,4
Cartagena De Indias,Información Y Comunicación,0.01,2024,4
Tunja,Información Y Comunicación,-0.26,2024,4
Manizales,Información Y Comunicación,-0.46,2024,4
Florencia,Información Y Comunicación,-0.03,2024,4
Popayán,Información Y Comunicación,-0.13,2024,4
Valledupar,Información Y Comunicación,-0.23,2024,4
Montería,Información Y Comunicación,-0.06,2024,4
Neiva,Información Y Comunicación,-0.88,2024,4
Riohacha,Información Y Comunicación,-0.37,2024,4
Santa Marta,Información Y Comunicación,-0.11,2024,4
Villavicencio,Información Y Comunicación,-0.63,2024,4
Pasto,Información Y Comunicación,-0.07,2024,4
Cúcuta,Información Y Comunicación,0.01,2024,4
Armenia,Información Y Comunicación,-0.06,2024,4
Pereira,Información Y Comunicación,-0.17,2024,4
Bucaramanga,Información Y Comunicación,-0.1,2024,4
Sincelejo,Información Y Comunicación,0.01,2024,4
Ibagué,Información Y Comunicación,-0.08,2024,4
Cali,Información Y Comunicación,-0.31,2024,4
Otras Areas Urbanas,Información Y Comunicación,-0.08,2024,4
Medellín,Recreación Y Cultura,-0.71,2024,4
Barranquilla,Recreación Y Cultura,-0.41,2024,4
"Bogotá, D.C.",Recreación Y Cultura,-0.25,2024,4
Cartagena De Indias,Recreación Y Cultura,0.94,2024,4
Tunja,Recreación Y Cultura,-0.46,2024,4
Manizales,Recreación Y Cultura,-0.76,2024,4
Florencia,Recreación Y Cultura,-0.21,2024,4
Popayán,Recreación Y Cultura,-0.17,2024,4
Valledupar,Recreación Y Cultura,-0.5,2024,4
Montería,Recreación Y Cultura,-0.2,2024,4
Neiva,Recreación Y Cultura,-0.08,2024,4
Riohacha,Recreación Y Cultura,0.1,2024,4
Santa Marta,Recreación Y Cultura,-0.29,2024,4
Villavicencio,Recreación Y Cultura,0.41,2024,4
Pasto,Recreación Y Cultura,0.04,2024,4
Cúcuta,Recreación Y Cultura,-0.19,2024,4
Armenia,Recreación Y Cultura,-0.7,2024,4
Pereira,Recreación Y Cultura,-0.74,2024,4
Bucaramanga,Recreación Y Cultura,0.19,2024,4
Sincelejo,Recreación Y Cultura,0.1,2024,4
Ibagué,Recreación Y Cultura,-0.32,2024,4
Cali,Recreación Y Cultura,0.0,2024,4
Otras Areas Urbanas,Recreación Y Cultura,-0.16,2024,4
Medellín,Educación,-0.89,2024,4
Barranquilla,Educación,0.0,2024,4
"Bogotá, D.C.",Educación,0.0,2024,4
Cartagena De Indias,Educación,0.0,2024,4
Tunja,Educación,0.0,2024,4
Manizales,Educación,0.0,2024,4
Florencia,Educación,0.0,2024,4
Popayán,Educación,0.06,2024,4
Valledupar,Educación,0.0,2024,4
Montería,Educación,0.64,2024,4
Neiva,Educación,0.0,2024,4
Riohacha,Educación,0.0,2024,4
Santa Marta,Educación,0.0,2024,4
Villavicencio,Educación,0.0,2024,4
Pasto,Educación,0.0,2024,4
Cúcuta,Educación,0.0,2024,4
Armenia,Educación,0.0,2024,4
Pereira,Educación,0.0,2024,4
Bucaramanga,Educación,0.17,2024,4
Sincelejo,Educación,0.48,2024,4
Ibagué,Educación,0.11,2024,4
Cali,Educación,0.1,2024,4
Otras Areas Urbanas,Educación,0.11,2024,4
Medellín,Restaurantes Y Hoteles,0.35,2024,4
Barranquilla,Restaurantes Y Hoteles,0.27,2024,4
"Bogotá, D.C.",Restaurantes Y Hoteles,0.05,2024,4
Cartagena De Indias,Restaurantes Y Hoteles,0.44,2024,4
Tunja,Restaurantes Y Hoteles,0.64,2024,4
Manizales,Restaurantes Y Hoteles,0.47,2024,4
Florencia,Restaurantes Y Hoteles,1.57,2024,4
Popayán,Restaurantes Y Hoteles,1.49,2024,4
Valledupar,Restaurantes Y Hoteles,0.61,2024,4
Montería,Restaurantes Y Hoteles,0.54,2024,4
Neiva,Restaurantes Y Hoteles,0.42,2024,4
Riohacha,Restaurantes Y Hoteles,0.32,2024,4
Santa Marta,Restaurantes Y Hoteles,0.16,2024,4
Villavicencio,Restaurantes Y Hoteles,1.03,2024,4
Pasto,Restaurantes Y Hoteles,0.03,2024,4
Cúcuta,Restaurantes Y Hoteles,0.73,2024,4
Armenia,Restaurantes Y Hoteles,0.12,2024,4
Pereira,Restaurantes Y Hoteles,1.04,2024,4
Bucaramanga,Restaurantes Y Hoteles,0.69,2024,4
Sincelejo,Restaurantes Y Hoteles,0.96,2024,4
Ibagué,Restaurantes Y Hoteles,0.35,2024,4
Cali,Restaurantes Y Hoteles,0.23,2024,4
Otras Areas Urbanas,Restaurantes Y Hoteles,0.54,2024,4
Medellín,Bienes Y Servicios Diversos,0.29,2024,4
Barranquilla,Bienes Y Servicios Diversos,2.09,2024,4
"Bogotá, D.C.",Bienes Y Servicios Diversos,0.3,2024,4
Cartagena De Indias,Bienes Y Servicios Diversos,0.76,2024,4
Tunja,Bienes Y Servicios Diversos,-0.06,2024,4
Manizales,Bienes Y Servicios Diversos,0.31,2024,4
Florencia,Bienes Y Servicios Diversos,0.14,2024,4
Popayán,Bienes Y Servicios Diversos,0.5,2024,4
Valledupar,Bienes Y Servicios Diversos,-0.18,2024,4
Montería,Bienes Y Servicios Diversos,0.55,2024,4
Neiva,Bienes Y Servicios Diversos,0.54,2024,4
Riohacha,Bienes Y Servicios Diversos,0.22,2024,4
Santa Marta,Bienes Y Servicios Diversos,0.52,2024,4
Villavicencio,Bienes Y Servicios Diversos,0.95,2024,4
Pasto,Bienes Y Servicios Diversos,0.75,2024,4
Cúcuta,Bienes Y Servicios Diversos,0.69,2024,4
Armenia,Bienes Y Servicios Diversos,0.66,2024,4
Pereira,Bienes Y Servicios Diversos,-0.01,2024,4
Bucaramanga,Bienes Y Servicios Diversos,0.28,2024,4
Sincelejo,Bienes Y Servicios Diversos,0.48,2024,4
Ibagué,Bienes Y Servicios Diversos,0.53,2024,4
Cali,Bienes Y Servicios Diversos,0.79,2024,4
Otras Areas Urbanas,Bienes Y Servicios Diversos,0.46,2024,4
Medellín,Total,0.3,2024,4
Barranquilla,Total,0.86,2024,4
"Bogotá, D.C.",Total,0.64,2024,4
Cartagena De Indias,Total,0.87,2024,4
Tunja,Total,0.46,2024,4
Manizales,Total,0.22,2024,4
Florencia,Total,0.44,2024,4
Popayán,Total,0.35,2024,4
Valledupar,Total,0.61,2024,4
Montería,Total,0.55,2024,4
Neiva,Total,0.39,2024,4
Riohacha,Total,0.73,2024,4
Santa Marta,Total,0.74,2024,4
Villavicencio,Total,0.73,2024,4
Pasto,Total,0.49,2024,4
Cúcuta,Total,0.68,2024,4
Armenia,Total,0.5,2024,4
Pereira,Total,0.65,2024,4
Bucaramanga,Total,0.82,2024,4
Sincelejo,Total,0.86,2024,4
Ibagué,Total,0.43,2024,4
Cali,Total,0.63,2024,4
Otras Areas Urbanas,Total,0.51,2024,4
Medellín,Alimentos Y Bebidas No Alcohólicas,-0.1,2024,5
Barranquilla,Alimentos Y Bebidas No Alcohólicas,1.01,2024,5
"Bogotá, D.C.",Alimentos Y Bebidas No Alcohólicas,0.93,2024,5
Cartagena De Indias,Alimentos Y Bebidas No Alcohólicas,0.86,2024,5
Tunja,Alimentos Y Bebidas No Alcohólicas,0.65,2024,5
Manizales,Alimentos Y Bebidas No Alcohólicas,0.25,2024,5
Florencia,Alimentos Y Bebidas No Alcohólicas,0.42,2024,5
Popayán,Alimentos Y Bebidas No Alcohólicas,0.64,2024,5
Valledupar,Alimentos Y Bebidas No Alcohólicas,0.47,2024,5
Montería,Alimentos Y Bebidas No Alcohólicas,0.67,2024,5
Neiva,Alimentos Y Bebidas No Alcohólicas,0.8,2024,5
Riohacha,Alimentos Y Bebidas No Alcohólicas,0.26,2024,5
Santa Marta,Alimentos Y Bebidas No Alcohólicas,0.89,2024,5
Villavicencio,Alimentos Y Bebidas No Alcohólicas,0.93,2024,5
Pasto,Alimentos Y Bebidas No Alcohólicas,-0.25,2024,5
Cúcuta,Alimentos Y Bebidas No Alcohólicas,0.79,2024,5
Armenia,Alimentos Y Bebidas No Alcohólicas,0.29,2024,5
Pereira,Alimentos Y Bebidas No Alcohólicas,0.26,2024,5
Bucaramanga,Alimentos Y Bebidas No Alcohólicas,-0.43,2024,5
Sincelejo,Alimentos Y Bebidas No Alcohólicas,0.46,2024,5
Ibagué,Alimentos Y Bebidas No Alcohólicas,0.76,2024,5
Cali,Alimentos Y Bebidas No Alcohólicas,0.02,2024,5
Otras Areas Urbanas,Alimentos Y Bebidas No Alcohólicas,0.3,2024,5
Medellín,Bebidas Alcohólicas Y Tabaco,0.52,2024,5
Barranquilla,Bebidas Alcohólicas Y Tabaco,-0.35,2024,5
"Bogotá, D.C.",Bebidas Alcohólicas Y Tabaco,-0.38,2024,5
Cartagena De Indias,Bebidas Alcohólicas Y Tabaco,-0.39,2024,5
Tunja,Bebidas Alcohólicas Y Tabaco,0.71,2024,5
Manizales,Bebidas Alcohólicas Y Tabaco,0.55,2024,5
Florencia,Bebidas Alcohólicas Y Tabaco,-0.13,2024,5
Popayán,Bebidas Alcohólicas Y Tabaco,0.38,2024,5
Valledupar,Bebidas Alcohólicas Y Tabaco,-0.04,2024,5
Montería,Bebidas Alcohólicas Y Tabaco,-0.72,2024,5
Neiva,Bebidas Alcohólicas Y Tabaco,-0.05,2024,5
Riohacha,Bebidas Alcohólicas Y Tabaco,0.7,2024,5
Santa Marta,Bebidas Alcohólicas Y Tabaco,0.51,2024,5
Villavicencio,Bebidas Alcohólicas Y Tabaco,0.69,2024,5
Pasto,Bebidas Alcohólicas Y Tabaco,1.28,2024,5
Cúcuta,Bebidas Alcohólicas Y Tabaco,0.48,2024,5
Armenia,Bebidas Alcohólicas Y Tabaco,0.47,2024,5
Pereira,Bebidas Alcohólicas Y Tabaco,0.85,2024,5
Bucaramanga,Bebidas Alcohólicas Y Tabaco,0.66,2024,5
Sincelejo,Bebidas Alcohólicas Y Tabaco,0.3,2024,5
Ibagué,Bebidas Alcohólicas Y Tabaco,0.84,2024,5
Cali,Bebidas Alcohólicas Y Tabaco,0.4,2024,5
Otras Areas Urbanas,Bebidas Alcohólicas Y Tabaco,0.42,2024,5
Medellín,Prendas De Vestir Y Calzado,-0.01,2024,5
Barranquilla,Prendas De Vestir Y Calzado,0.1,2024,5
"Bogotá, D.C.",Prendas De Vestir Y Calzado,0.23,2024,5
Cartagena De Indias,Prendas De Vestir Y Calzado,0.34,2024,5
Tunja,Prendas De Vestir Y Calzado,0.53,2024,5
Manizales,Prendas De Vestir Y Calzado,0.4,2024,5
Florencia,Prendas De Vestir Y Calzado,0.08,2024,5
Popayán,Prendas De Vestir Y Calzado,0.1,2024,5
Valledupar,Prendas De Vestir Y Calzado,-0.91,2024,5
Montería,Prendas De Vestir Y Calzado,0.05,2024,5
Neiva,Prendas De Vestir Y Calzado,0.35,2024,5
Riohacha,Prendas De Vestir Y Calzado,0.32,2024,5
Santa Marta,Prendas De Vestir Y Calzado,0.31,2024,5
Villavicencio,Prendas De Vestir Y Calzado,0.28,2024,5
Pasto,Prendas De Vestir Y Calzado,0.2,2024,5
Cúcuta,Prendas De Vestir Y Calzado,0.1,2024,5
Armenia,Prendas De Vestir Y Calzado,0.27,2024,5
Pereira,Prendas De Vestir Y Calzado,0.09,2024,5
Bucaramanga,Prendas De Vestir Y Calzado,0.6,2024,5
Sincelejo,Prendas De Vestir Y Calzado,0.54,2024,5
Ibagué,Prendas De Vestir Y Calzado,0.59,2024,5
Cali,Prendas De Vestir Y Calzado,0.36,2024,5
Otras Areas Urbanas,Prendas De Vestir Y Calzado,0.15,2024,5
Medellín,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.0,2024,5
Barranquilla,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",-0.07,2024,5
"Bogotá, D.C.","Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.6,2024,5
Cartagena De Indias,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.02,2024,5
Tunja,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.48,2024,5
Manizales,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.22,2024,5
Florencia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.03,2024,5
Popayán,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.37,2024,5
Valledupar,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.08,2024,5
Montería,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.07,2024,5
Neiva,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.39,2024,5
Riohacha,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",-0.33,2024,5
Santa Marta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",-0.39,2024,5
Villavicencio,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.42,2024,5
Pasto,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.71,2024,5
Cúcuta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.79,2024,5
Armenia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.63,2024,5
Pereira,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.25,2024,5
Bucaramanga,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",2.38,2024,5
Sincelejo,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.94,2024,5
Ibagué,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.47,2024,5
Cali,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.48,2024,5
Otras Areas Urbanas,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.52,2024,5
Medellín,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.03,2024,5
Barranquilla,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.23,2024,5
"Bogotá, D.C.","Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.09,2024,5
Cartagena De Indias,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.15,2024,5
Tunja,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.03,2024,5
Manizales,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.34,2024,5
Florencia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.08,2024,5
Popayán,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.34,2024,5
Valledupar,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.18,2024,5
Montería,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.28,2024,5
Neiva,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.32,2024,5
Riohacha,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.1,2024,5
Santa Marta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.17,2024,5
Villavicencio,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.09,2024,5
Pasto,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.29,2024,5
Cúcuta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.35,2024,5
Armenia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.77,2024,5
Pereira,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.22,2024,5
Bucaramanga,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.08,2024,5
Sincelejo,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.46,2024,5
Ibagué,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.02,2024,5
Cali,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.17,2024,5
Otras Areas Urbanas,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.21,2024,5
Medellín,Salud,1.15,2024,5
Barranquilla,Salud,0.31,2024,5
"Bogotá, D.C.",Salud,0.3,2024,5
Cartagena De Indias,Salud,-0.23,2024,5
Tunja,Salud,0.04,2024,5
Manizales,Salud,0.51,2024,5
Florencia,Salud,-0.5,2024,5
Popayán,Salud,0.6,2024,5
Valledupar,Salud,0.19,2024,5
Montería,Salud,1.55,2024,5
Neiva,Salud,-1.99,2024,5
Riohacha,Salud,0.26,2024,5
Santa Marta,Salud,0.6,2024,5
Villavicencio,Salud,-0.97,2024,5
Pasto,Salud,-0.27,2024,5
Cúcuta,Salud,-0.52,2024,5
Armenia,Salud,0.32,2024,5
Pereira,Salud,-0.36,2024,5
Bucaramanga,Salud,0.41,2024,5
Sincelejo,Salud,0.31,2024,5
Ibagué,Salud,-2.25,2024,5
Cali,Salud,0.72,2024,5
Otras Areas Urbanas,Salud,0.49,2024,5
Medellín,Transporte,-0.18,2024,5
Barranquilla,Transporte,0.0,2024,5
"Bogotá, D.C.",Transporte,-0.15,2024,5
Cartagena De Indias,Transporte,0.57,2024,5
Tunja,Transporte,-0.13,2024,5
Manizales,Transporte,-0.32,2024,5
Florencia,Transporte,0.02,2024,5
Popayán,Transporte,2.46,2024,5
Valledupar,Transporte,-0.47,2024,5
Montería,Transporte,0.0,2024,5
Neiva,Transporte,-0.23,2024,5
Riohacha,Transporte,-0.06,2024,5
